age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
73,2,26248,3,1,5,1,0,0,0,0,30,0,1
90,2,88991,13,1,1,2,0,1,0,0,40,7,1
62,3,125155,8,1,0,1,0,0,0,0,38,0,0
28,2,218039,8,1,10,1,0,0,0,0,40,0,0
45,2,53524,12,1,10,1,0,0,0,0,40,0,0
19,2,259352,8,0,5,0,0,0,0,0,45,0,0
30,2,296453,8,0,10,0,0,0,0,0,35,0,0
19,2,278915,7,0,2,3,1,1,0,0,52,0,0
23,2,565313,12,0,4,3,1,0,2202,0,80,0,0
22,3,274103,13,0,3,3,0,0,0,0,10,0,0
19,2,271118,8,0,0,3,0,1,0,0,28,0,0
45,3,207107,10,2,0,4,2,0,0,2080,40,11,0
26,4,138597,8,0,4,4,1,1,0,0,25,0,0
42,4,180985,5,1,2,1,0,0,99999,0,40,0,1
62,1,159939,8,1,7,1,0,0,0,0,35,0,0
61,2,110920,5,1,5,1,0,0,0,0,40,0,0
34,2,34862,13,2,5,0,3,0,0,1564,60,0,1
22,4,163205,8,0,4,3,0,1,0,0,53,0,0
56,2,110003,14,1,3,1,0,0,0,0,40,0,1
32,2,229051,12,1,3,1,0,0,0,0,40,0,0
26,2,211596,8,2,10,0,0,0,0,0,40,0,0
32,2,48458,8,0,5,3,1,1,0,1669,45,0,0
58,2,201393,10,2,0,0,0,0,0,1876,40,0,0
25,1,136450,10,1,0,2,0,1,0,0,35,0,1
23,2,193586,12,0,0,3,0,1,0,0,25,0,0
23,2,91189,12,1,9,1,0,0,0,0,40,0,0
54,2,227832,12,1,0,1,0,0,0,0,40,0,0
28,2,271936,12,0,1,0,0,1,0,0,35,0,0
35,2,61343,13,1,5,1,0,0,0,0,40,0,1
30,2,157778,12,1,3,1,0,0,0,0,25,0,1
23,2,201680,7,1,10,1,0,0,0,0,40,0,0
42,2,228320,12,1,9,1,0,0,0,0,50,0,1
72,2,33404,5,6,0,0,0,1,0,0,20,0,0
21,2,103205,8,1,8,1,0,0,0,0,40,0,0
37,2,279029,13,0,10,0,0,0,0,0,40,0,0
54,2,213092,8,2,4,0,0,1,0,0,40,0,0
58,2,126104,14,2,0,0,0,1,0,1980,45,0,0
32,2,119124,13,0,3,3,0,0,0,0,40,0,0
65,2,31924,12,6,0,0,0,1,0,0,15,0,0
65,2,185001,5,6,5,0,0,1,0,0,20,0,0
33,1,34102,8,0,4,0,0,1,0,0,35,0,0
35,2,115214,8,0,8,4,0,0,6497,0,65,0,0
27,2,289484,12,0,0,3,0,1,0,0,40,0,0
34,0,287908,8,0,4,3,1,0,0,0,42,0,0
53,1,158284,8,1,5,1,0,0,0,0,70,0,0
23,2,60668,5,1,10,1,0,0,0,0,40,20,0
43,0,222978,15,4,3,4,0,1,0,0,40,0,1
58,2,244605,11,1,1,1,0,0,3908,0,40,0,0
38,2,150601,5,4,0,4,0,0,0,3770,40,0,0
26,2,199143,8,1,2,1,0,0,0,0,50,0,0
60,2,131681,13,1,1,1,0,0,0,0,50,0,1
28,2,346406,8,1,8,1,0,0,0,1672,50,0,0
33,3,391122,8,0,0,3,0,1,0,0,30,0,0
29,4,280344,12,1,6,1,0,0,0,0,40,0,0
54,0,188809,15,0,1,0,0,1,0,0,50,0,1
41,2,277488,3,1,7,1,0,0,0,0,36,0,0
63,1,181561,12,2,1,0,0,0,0,0,50,0,0
31,2,158545,8,1,0,2,0,1,0,0,27,0,0
23,2,313573,13,0,5,3,1,1,0,0,25,0,0
41,2,268183,9,1,3,1,0,0,0,0,45,0,1
51,2,392286,8,1,6,1,0,0,0,0,40,0,1
59,2,233312,12,1,10,1,0,0,0,0,40,0,1
23,2,520231,12,0,3,0,0,1,0,0,45,0,0
24,1,186831,12,0,1,0,1,0,0,0,45,0,0
67,1,141085,8,2,3,0,0,1,0,0,20,0,0
47,4,198660,13,1,3,1,0,0,0,0,40,0,1
21,2,409230,8,0,10,0,0,0,0,0,40,24,0
38,2,376025,3,1,7,1,0,0,0,0,40,0,0
55,2,80167,13,2,3,4,0,1,0,0,40,0,0
39,2,99357,14,2,3,3,0,1,1506,0,40,0,0
24,2,82847,8,4,4,4,0,1,0,0,50,20,1
24,2,22201,8,1,11,1,2,0,0,0,40,15,0
38,2,275223,12,1,5,1,0,0,7298,0,40,0,1
19,2,117595,8,0,4,3,0,0,0,0,24,0,0
32,2,207668,8,1,10,1,0,0,0,0,50,0,0
63,1,179981,12,1,1,1,0,0,0,0,60,0,1
18,2,192583,12,0,5,0,0,1,0,0,30,0,0
36,2,66304,12,1,6,1,0,0,0,0,45,0,0
41,2,200671,13,2,6,3,1,0,6497,0,40,0,0
57,2,32365,12,0,11,0,0,0,0,0,40,0,0
48,2,28497,8,1,10,1,0,0,0,0,40,0,0
44,2,222978,8,2,5,0,0,1,0,1504,40,0,0
25,2,160261,12,0,1,3,2,0,0,0,40,26,0
48,2,120724,7,1,1,1,0,0,0,0,50,0,0
20,2,91733,12,0,5,3,0,1,0,0,8,0,0
74,1,146929,8,1,5,1,0,0,0,0,55,0,0
44,2,205706,8,0,1,0,0,1,0,0,40,0,0
26,2,181666,12,1,8,2,0,1,0,0,40,0,0
54,4,279452,8,1,7,1,0,0,0,0,40,0,0
39,2,207568,8,1,2,1,0,0,0,0,48,0,1
38,2,22494,12,2,0,0,0,1,7443,0,40,0,0
18,2,210026,5,0,4,5,0,1,0,0,40,0,0
24,2,109869,12,0,4,3,0,0,0,0,40,0,0
19,1,285263,4,0,3,0,0,0,0,0,35,4,0
28,2,192588,8,1,8,1,0,0,0,0,40,0,0
28,2,232945,8,4,2,0,4,0,0,0,30,0,0
49,4,31339,8,1,10,1,0,0,0,0,40,0,0
50,2,305147,13,1,10,1,0,0,0,0,40,0,0
63,2,188914,8,6,8,5,1,1,0,0,40,19,0
58,1,141165,8,1,7,1,0,0,0,0,50,0,0
68,5,136218,8,6,4,4,0,1,0,0,15,0,0
41,3,371382,12,1,1,1,1,0,0,0,40,0,1
27,2,221366,12,1,3,1,0,0,3103,0,50,0,1
24,2,403671,13,0,3,0,0,0,0,0,40,0,0
50,2,193871,13,2,1,4,0,1,0,0,40,0,0
47,2,306183,12,2,4,3,0,1,0,0,44,0,0
54,2,124194,8,6,4,4,0,1,0,0,40,0,0
28,2,69847,13,0,0,3,2,1,0,0,30,0,0
26,0,169323,14,0,3,0,0,1,0,0,40,0,0
35,0,172327,13,4,1,0,0,0,0,0,42,0,0
48,2,118889,8,1,5,1,0,0,2885,0,15,0,0
50,2,166220,10,1,5,2,0,1,3942,0,40,0,0
39,2,186420,8,2,0,0,0,1,0,0,40,0,0
46,2,192779,13,0,5,0,0,0,0,0,45,0,1
41,2,105616,12,6,0,4,1,1,0,0,48,0,0
24,2,141113,3,1,5,1,0,0,2580,0,40,0,0
57,2,160275,8,2,10,0,0,0,0,0,40,0,0
32,2,164507,8,0,2,0,0,0,0,0,40,13,0
41,2,207578,10,1,1,1,1,0,0,0,50,3,1
55,2,314592,8,1,10,1,0,0,0,0,40,0,1
69,2,159522,3,2,8,4,1,1,2964,0,40,0,0
22,2,112130,8,0,4,0,1,1,0,0,40,0,0
45,2,192835,8,1,4,1,0,0,3942,0,40,0,0
33,2,206280,8,0,0,0,1,0,0,0,40,0,0
57,2,308861,12,4,5,0,0,1,0,0,40,0,0
38,1,93206,13,1,1,1,2,0,0,1902,65,0,1
40,2,206066,8,1,10,1,0,0,0,0,50,0,0
48,1,309895,12,2,2,3,0,1,0,0,40,0,0
38,4,216129,12,3,1,4,1,1,0,0,35,0,0
26,0,287420,13,0,3,0,0,1,0,0,60,0,0
24,2,163595,8,0,8,3,0,0,0,0,40,0,0
35,2,170092,8,3,4,4,1,1,0,0,20,0,0
37,2,287031,12,1,10,1,0,0,5178,0,75,0,1
42,2,59474,8,2,8,0,0,0,0,0,40,0,0
37,2,99151,8,1,0,2,0,1,0,0,40,0,1
37,2,206888,8,0,1,0,0,1,0,0,50,0,0
22,2,173736,8,1,10,1,0,0,0,0,40,0,0
24,2,182163,6,0,0,0,0,1,0,0,40,9,0
45,4,311080,12,1,0,1,0,0,0,0,40,0,1
29,1,389857,8,0,10,0,0,0,0,0,50,0,1
23,2,297152,12,0,0,3,1,1,0,0,25,0,0
24,3,130534,13,0,1,0,0,0,0,0,40,0,0
25,2,137301,10,0,3,3,0,1,0,0,40,0,0
58,2,316235,8,2,5,5,0,1,0,0,32,0,0
28,5,32922,11,0,5,0,0,0,0,0,60,0,0
58,2,118303,8,6,5,0,0,1,0,0,35,0,1
18,2,188241,6,0,4,3,0,0,0,0,16,0,0
59,2,236731,3,1,11,1,0,0,0,0,40,5,0
39,2,209397,8,2,0,4,0,1,0,0,40,0,0
53,5,290640,12,1,5,1,0,0,0,0,50,0,1
54,2,221915,9,0,3,5,0,1,0,0,65,0,0
51,2,175246,8,1,6,1,0,0,0,0,50,0,1
59,2,159724,14,1,5,1,0,0,7298,0,55,0,1
42,0,160369,8,0,11,0,0,0,0,0,40,0,1
36,2,461337,12,1,0,2,0,1,0,0,40,0,0
37,2,187311,12,0,0,0,0,1,0,0,60,0,0
32,2,29312,12,0,2,3,0,0,0,0,40,0,0
38,1,197365,8,1,9,1,0,0,0,0,50,0,0
19,2,301747,8,4,0,3,0,1,0,0,30,0,0
55,4,135439,13,6,3,0,0,1,0,0,48,0,0
30,2,340917,8,0,10,0,0,0,0,0,40,0,0
27,2,155057,12,1,3,1,0,0,0,0,50,0,1
44,2,323627,13,0,1,0,0,1,0,0,5,0,0
32,2,131425,13,1,8,1,0,0,0,0,50,0,0
60,2,184242,8,3,4,4,0,1,0,0,20,0,0
28,2,149769,8,0,8,0,2,0,0,0,40,14,0
44,2,124924,8,1,1,1,0,0,0,0,40,4,0
29,2,253003,8,0,2,0,0,0,0,0,16,0,0
57,0,250976,8,1,10,1,0,0,0,0,40,0,0
41,2,104196,12,2,6,0,0,0,0,0,60,0,0
34,1,250182,6,1,6,1,0,0,0,0,60,0,0
44,2,188331,12,2,1,4,0,1,0,0,42,0,0
44,2,187322,13,2,6,0,0,0,0,0,40,0,0
57,2,130714,1,1,2,1,0,0,0,0,22,0,0
37,2,40955,13,0,3,0,0,0,0,0,30,0,0
35,2,107125,13,1,3,1,0,0,0,0,16,0,1
27,2,133937,12,0,1,0,0,0,0,0,45,0,0
41,0,293485,12,1,0,2,0,1,3103,0,40,0,1
37,1,143368,15,1,3,1,0,0,0,0,60,0,0
18,2,51789,12,0,4,3,0,0,0,0,8,0,0
24,0,211049,3,0,9,4,0,1,0,0,20,0,0
53,2,81794,7,1,0,2,0,1,0,0,40,0,0
40,2,139193,8,2,8,0,0,0,0,1980,48,0,0
54,2,150999,12,2,8,0,0,0,0,0,60,0,0
22,2,332657,12,0,3,0,0,1,0,0,40,0,0
44,2,240043,5,3,0,4,1,1,0,0,30,0,0
43,2,186188,12,2,1,4,0,1,0,0,45,10,0
58,0,223400,13,1,3,2,0,1,0,0,20,0,1
59,4,102442,13,1,3,2,0,1,0,0,45,0,1
31,2,236599,13,1,1,1,0,0,0,0,45,0,1
35,2,283237,8,0,8,3,0,0,0,0,40,0,0
17,2,150106,5,0,5,3,0,1,0,0,20,0,0
45,2,102076,12,2,3,4,0,1,0,0,32,0,0
40,2,374764,12,2,2,0,0,0,0,0,40,0,0
35,2,32528,8,1,2,1,0,0,0,0,45,0,0
25,3,50053,13,0,9,0,0,0,0,0,45,0,0
58,2,212864,8,2,2,0,0,0,0,0,40,0,0
39,2,30673,12,2,2,0,0,0,0,0,50,0,1
23,2,419554,8,1,1,1,0,0,0,0,54,0,0
32,0,177216,13,0,3,0,0,1,0,0,40,0,0
48,2,118158,10,1,6,1,0,0,0,0,44,0,0
41,2,116391,13,1,2,1,0,0,0,0,40,9,0
43,2,111895,13,1,3,1,0,0,0,0,50,0,1
18,2,193290,12,0,4,3,0,0,0,1721,20,0,0
24,3,287988,13,0,12,0,0,0,0,0,40,0,0
58,2,147653,12,1,0,2,0,1,0,0,32,0,0
54,2,117674,14,1,3,1,0,0,0,0,40,0,1
60,2,187458,3,1,10,1,0,0,0,0,40,0,0
28,2,410351,12,1,7,1,0,0,0,0,40,0,0
41,2,207578,8,1,6,1,0,0,0,0,40,0,1
27,0,271243,12,2,0,4,1,0,0,0,40,2,0
30,2,188798,12,2,4,3,0,1,0,0,20,0,0
63,4,168656,13,2,10,0,1,0,0,0,35,31,0
33,2,460408,8,0,5,0,0,0,3325,0,50,0,0
34,2,241885,8,1,6,1,0,0,0,0,45,0,0
51,2,194097,8,1,11,1,0,0,0,0,40,0,0
21,2,219137,5,0,4,3,1,0,0,0,25,0,0
50,2,31621,8,1,10,1,0,0,0,0,40,0,1
43,2,207685,8,1,8,1,0,0,0,0,40,0,0
27,2,57052,8,1,10,1,0,0,2885,0,40,0,0
19,2,109854,8,0,0,3,0,1,0,0,40,0,0
17,2,53611,7,0,4,3,0,1,0,0,6,0,0
47,2,344916,10,2,6,0,1,0,0,0,40,0,0
25,4,198813,13,0,0,5,1,1,0,0,40,0,0
71,2,180733,14,0,4,0,0,1,0,0,20,0,0
21,2,188073,8,0,8,3,1,1,0,0,40,0,0
48,2,174829,10,1,8,1,0,0,0,0,40,0,0
57,2,142791,3,6,5,5,0,1,0,1602,3,0,0
58,1,43221,12,1,7,1,0,0,0,2415,40,0,1
34,2,188736,8,1,8,5,4,1,0,0,20,13,0
40,3,112388,14,0,3,0,0,0,0,0,40,0,0
28,2,209641,8,0,4,0,0,0,0,0,32,0,0
42,2,313945,14,1,5,1,0,0,0,0,40,16,0
41,2,152742,11,2,9,0,0,1,3325,0,40,0,0
28,5,153291,8,0,0,3,0,1,0,0,35,0,0
40,2,353432,5,2,8,0,0,1,0,0,35,0,0
23,2,96635,12,0,8,3,2,0,0,0,30,0,0
39,2,150057,14,0,5,0,0,0,0,0,50,0,1
39,2,114844,13,0,5,0,0,0,0,1876,50,0,0
45,2,132847,8,0,2,0,0,1,0,0,40,0,0
50,1,93705,12,2,5,0,0,1,0,0,40,0,0
33,2,309350,8,1,0,1,0,0,0,0,40,0,0
34,2,123084,6,1,8,3,0,1,0,0,40,0,0
55,2,174662,8,1,6,1,0,0,0,0,32,0,0
62,3,177295,8,6,0,4,0,1,0,0,40,0,0
31,2,211880,13,1,5,1,0,0,0,0,40,0,0
35,1,454915,4,1,10,1,0,0,0,0,40,0,0
30,2,232475,8,4,10,0,0,0,0,0,40,0,0
57,5,244605,12,1,5,1,0,0,0,0,50,0,1
50,2,150876,8,1,1,1,1,0,0,1887,55,0,1
51,2,257337,8,1,6,1,0,0,0,0,50,0,0
47,2,329144,8,1,5,1,0,0,4386,0,45,0,1
37,2,116960,13,0,3,0,0,0,0,0,45,0,1
58,2,267663,3,1,6,1,0,0,0,0,40,4,0
39,2,47871,13,2,1,4,0,1,0,0,50,0,1
34,2,295922,12,0,8,0,0,0,0,0,40,7,1
45,2,175625,8,4,0,4,0,1,0,0,38,0,0
42,2,190179,13,1,3,1,0,0,99999,0,40,0,1
40,2,168071,11,2,9,0,0,0,3325,0,40,0,0
39,1,202027,9,1,3,1,0,0,0,1977,50,0,1
36,2,202662,14,1,3,1,0,0,0,0,40,0,1
56,2,101436,8,2,0,5,3,1,0,0,35,0,0
37,2,360743,12,1,2,1,1,0,0,0,40,0,1
60,4,93272,8,1,4,1,0,0,0,0,40,0,0
56,2,145574,8,1,10,1,0,0,0,0,40,0,1
51,2,101722,3,1,1,1,3,0,3908,0,47,0,0
34,2,135785,13,0,3,0,0,1,0,0,36,0,0
19,2,127709,8,0,7,3,1,0,0,0,30,0,0
37,3,448337,8,0,1,4,1,1,0,0,40,0,0
58,2,310320,13,1,1,1,0,0,0,0,40,0,1
33,2,251521,6,0,0,0,0,1,0,0,35,0,0
39,2,255503,13,0,1,0,0,0,0,0,40,0,1
36,2,116608,8,0,0,0,0,1,4865,0,40,0,0
26,2,71009,13,0,3,0,2,1,0,0,40,11,0
22,2,174975,11,0,9,3,0,1,0,0,36,0,0
32,2,108023,14,0,0,0,0,0,0,0,40,0,0
17,2,204018,6,0,5,4,0,0,0,0,15,0,0
68,2,121846,3,6,4,4,3,1,0,0,20,0,0
70,2,278139,8,1,5,1,0,0,3432,0,40,0,0
30,2,114691,8,0,7,3,0,0,0,0,40,0,0
19,0,536725,12,0,0,5,0,1,0,0,15,28,0
51,2,94432,8,1,3,1,0,0,0,0,40,0,0
19,2,286002,12,0,0,5,0,0,0,0,30,35,0
47,2,101684,8,1,10,1,0,0,0,0,40,0,0
41,2,352834,13,1,3,1,0,0,7688,0,55,0,1
36,2,99146,12,1,8,1,0,0,0,1887,40,0,1
30,2,231413,12,1,10,1,0,0,0,0,40,0,1
26,2,158846,8,1,8,1,0,0,0,0,45,0,0
41,4,190786,13,2,3,0,0,0,0,0,20,0,0
25,2,306513,12,1,0,1,0,0,0,0,45,0,0
62,2,152148,4,1,4,1,0,0,0,0,40,0,0
23,2,309580,14,0,3,0,0,0,0,0,40,0,0
25,2,194897,8,0,5,3,3,0,6849,0,40,0,0
30,2,130078,13,0,5,0,0,1,0,0,45,0,0
48,2,39986,8,0,2,0,0,0,0,0,40,0,0
20,2,379198,8,0,4,5,4,0,0,0,40,4,0
51,2,189762,12,1,1,2,0,1,0,0,15,0,1
19,2,178147,12,0,2,3,0,0,0,0,10,0,0
31,2,332379,8,0,8,0,0,0,0,0,40,0,0
36,2,175759,13,1,1,1,0,0,7298,0,50,0,1
40,2,275446,8,0,5,3,1,0,0,0,40,0,0
30,1,278522,6,0,7,3,1,0,0,0,40,0,0
28,1,54683,12,0,10,0,0,0,0,1590,40,0,0
57,2,136107,4,1,10,1,1,0,0,0,40,0,1
18,2,205894,6,0,5,3,0,0,0,0,15,0,0
54,2,210736,8,1,10,1,0,0,0,0,40,0,1
32,2,166634,8,1,8,1,1,0,0,0,40,0,0
52,2,185283,14,0,3,0,0,0,0,0,40,0,0
27,2,180553,8,4,8,4,0,1,0,0,40,0,0
18,2,145005,12,0,4,3,0,0,0,0,20,0,0
37,1,184655,8,0,10,0,0,0,0,0,35,0,0
52,2,358554,8,1,8,1,1,0,0,0,40,0,1
59,2,307423,4,0,4,0,1,0,0,0,50,0,0
27,2,472070,11,0,8,0,0,0,0,0,40,0,0
43,3,115562,8,1,8,1,0,0,0,0,40,0,0
56,2,32446,12,1,10,1,0,0,0,0,40,0,1
44,1,33121,12,1,7,1,0,0,0,0,72,0,0
37,2,183345,11,0,10,0,0,0,0,0,45,0,0
28,2,119793,11,2,1,0,0,0,10520,0,50,0,1
48,1,97883,8,4,4,5,0,1,0,0,25,0,0
58,1,31732,13,1,1,1,0,0,0,0,50,0,0
29,2,206250,8,1,10,1,0,0,0,0,45,0,0
37,2,103323,10,1,5,1,0,0,0,0,40,0,0
35,5,135436,9,1,3,1,0,0,0,0,50,0,1
36,2,376455,11,2,10,0,0,0,0,0,38,0,0
52,2,160703,8,1,0,1,0,0,0,0,48,0,0
30,2,131699,8,2,6,0,0,0,0,0,40,0,0
22,2,243842,4,0,10,3,0,0,0,0,40,0,0
55,1,349910,10,1,5,1,0,0,0,0,60,0,0
61,2,170262,8,1,1,2,0,1,15024,0,38,0,1
33,2,184306,8,2,2,4,0,0,0,0,30,0,0
46,2,224202,12,1,5,1,0,0,0,0,50,0,0
64,2,151540,6,6,9,4,0,1,0,0,16,0,0
28,2,231197,5,3,10,4,0,0,0,0,40,4,0
19,2,279968,8,0,0,0,0,1,0,0,42,0,0
36,2,162651,8,4,0,0,0,0,0,0,40,13,0
43,1,130126,13,1,10,1,0,0,0,0,40,0,1
56,2,161662,13,1,1,1,0,0,0,0,42,0,1
24,4,201664,12,0,11,3,0,0,0,0,40,0,0
40,2,137142,8,1,5,1,0,0,0,0,60,0,0
45,5,122206,10,1,1,1,0,0,0,0,50,0,1
56,4,183169,14,6,3,0,0,1,0,0,40,0,0
35,3,185053,13,0,3,3,0,1,0,0,40,0,0
36,1,408427,9,1,3,1,0,0,0,0,60,0,1
50,1,198581,9,1,3,1,0,0,0,0,50,0,1
61,2,199198,3,6,4,0,1,1,0,0,21,0,0
31,2,184306,11,0,6,3,0,0,0,1980,60,0,0
63,2,172740,12,1,3,1,0,0,0,0,40,0,0
41,2,205153,11,1,1,1,0,0,0,0,40,0,0
48,2,164964,8,1,8,1,0,0,0,0,40,0,0
45,2,162606,8,2,5,0,0,1,0,0,35,0,0
24,2,179627,8,1,8,1,0,0,0,0,40,0,0
34,2,103408,12,2,3,0,1,0,0,0,40,9,1
27,2,36440,13,0,5,0,0,1,0,0,40,0,0
26,2,57512,11,0,10,3,0,0,0,0,48,0,0
27,2,187981,8,0,2,3,0,0,0,0,40,0,0
55,2,393768,11,1,1,1,0,0,0,0,40,0,0
38,2,108726,8,1,1,1,0,0,0,0,40,0,1
31,2,180551,8,1,0,2,0,1,0,0,40,0,1
51,1,176240,10,1,5,1,0,0,0,0,40,0,1
56,2,70720,7,1,3,1,0,0,0,0,40,0,1
39,2,35890,10,1,8,1,0,0,0,0,40,0,0
50,2,283676,12,1,10,1,0,0,0,0,40,0,1
34,4,105540,13,1,3,1,0,0,0,2051,40,0,0
44,2,408717,8,2,5,0,0,0,3674,0,50,0,0
21,2,57916,8,0,11,3,0,0,0,0,40,0,0
37,2,177974,12,1,8,1,0,0,0,0,70,0,0
18,2,115839,7,0,0,0,0,1,0,0,30,0,0
38,2,117802,8,1,8,1,0,0,0,0,65,0,1
19,2,211355,8,0,0,3,0,0,0,0,12,0,0
46,2,173243,8,1,10,1,0,0,0,0,40,0,0
19,2,343200,12,0,5,3,0,1,0,0,25,0,0
22,2,401690,12,0,5,3,0,1,0,0,20,4,0
38,2,196123,8,1,10,1,0,0,0,0,50,0,0
33,2,168981,14,2,1,3,0,1,14084,0,50,0,1
83,1,213866,8,6,1,0,0,0,0,0,8,0,0
34,2,55176,12,1,9,1,0,0,0,0,40,0,1
38,2,153976,8,1,10,1,0,0,0,0,40,0,0
33,2,119176,12,6,0,4,0,1,0,0,40,0,0
27,2,169117,8,1,0,2,1,1,0,1887,40,0,1
38,2,156550,8,1,10,1,0,0,0,0,60,0,0
25,2,109609,12,0,4,0,0,0,0,0,25,0,0
38,2,26698,8,1,9,1,0,0,0,0,40,0,0
52,2,236497,13,1,1,1,0,0,0,0,48,0,1
33,0,306309,14,0,3,0,0,0,0,0,50,0,0
17,2,242773,6,0,4,3,0,1,0,0,20,0,0
28,2,124680,13,0,1,0,0,1,6849,0,60,0,0
52,4,43909,8,2,0,4,1,1,0,0,40,0,0
34,2,112820,8,4,2,0,0,0,2463,0,40,0,0
25,2,148300,13,0,3,3,0,1,0,0,15,0,0
17,2,133449,4,0,4,3,1,0,0,0,26,0,0
22,2,263670,8,0,4,3,1,0,0,0,80,0,0
22,2,276494,8,0,2,0,1,0,0,0,40,0,0
46,2,190115,12,1,5,1,0,0,0,1887,40,0,1
58,2,317479,8,2,8,0,1,1,0,0,40,0,0
39,2,151248,12,2,5,5,0,1,0,0,35,0,0
59,4,130532,12,6,4,0,0,1,0,0,40,12,0
61,2,160062,8,1,0,1,0,0,0,0,40,0,0
32,2,299635,11,1,10,1,0,0,0,0,45,0,0
50,2,171225,13,1,1,1,2,0,0,0,40,11,1
51,2,33304,8,1,10,1,0,0,0,0,40,0,0
20,2,243878,12,0,10,3,0,0,0,0,40,0,0
38,4,181721,13,1,1,1,1,0,0,0,40,0,0
44,3,201435,11,1,10,1,1,0,0,0,40,0,1
28,2,334032,11,0,5,0,0,0,0,0,50,0,0
50,2,220019,14,1,3,2,0,1,0,0,40,0,0
53,2,71772,15,2,3,0,0,0,0,0,50,0,0
42,1,27661,13,1,5,1,0,0,0,0,45,0,0
47,2,191411,14,1,3,1,2,0,0,0,45,3,0
39,2,123945,8,1,0,2,0,1,0,0,40,0,1
38,1,37778,8,0,7,0,0,0,0,0,60,0,0
34,0,171216,13,0,3,3,0,0,0,0,50,0,0
40,2,93955,12,1,3,2,0,1,0,0,40,0,0
63,2,163809,12,6,5,0,0,1,0,0,20,0,0
53,2,346754,12,1,1,2,0,1,0,0,40,0,1
43,2,188436,11,2,3,0,0,0,0,0,48,0,0
28,2,72443,12,0,1,0,0,0,0,1669,60,0,0
68,2,186350,8,6,1,0,0,1,0,0,10,0,1
46,0,394860,13,1,3,1,0,0,0,0,38,0,0
57,2,262642,8,0,0,5,0,1,0,0,40,0,0
38,2,125550,8,2,0,0,0,1,0,0,35,0,0
66,2,192504,14,1,5,1,0,0,0,0,40,0,0
29,2,131310,10,0,5,3,0,1,0,0,40,0,0
54,2,249322,13,1,5,1,0,0,7688,0,50,0,1
38,2,172755,8,0,3,0,0,0,0,0,40,0,0
35,2,209993,6,4,13,4,0,1,0,0,8,4,0
30,2,166961,13,0,3,3,0,1,0,0,37,0,0
39,2,315291,8,0,0,4,1,1,0,0,40,0,0
31,2,284703,14,0,3,0,1,0,0,0,40,0,0
50,2,166565,8,1,8,1,0,0,0,0,50,0,0
30,1,173854,8,1,10,1,0,0,0,0,60,0,0
25,2,189219,13,0,5,3,0,1,0,0,40,0,0
24,2,210781,13,0,13,0,0,1,0,0,40,23,0
59,4,171328,8,4,11,5,1,1,0,2339,40,0,0
45,2,199832,13,1,0,1,0,0,0,0,15,0,0
64,2,251292,2,4,4,5,0,1,0,0,20,1,0
61,2,122246,7,1,4,2,0,1,0,0,40,0,0
42,2,190767,11,2,9,4,0,1,0,0,40,0,0
28,2,278736,2,1,8,1,0,0,0,0,40,4,0
53,2,124963,8,2,2,0,0,0,0,0,40,0,0
33,1,167476,6,2,2,0,0,0,0,0,7,0,0
34,4,246104,14,1,3,1,1,0,0,0,40,0,0
41,2,171615,12,1,4,1,0,0,0,0,48,0,0
67,2,264095,12,1,2,1,0,0,9386,0,24,1,1
46,2,177114,10,6,3,4,0,1,0,0,27,0,0
32,2,146154,8,1,5,2,0,1,0,0,40,0,0
41,2,198196,8,1,6,1,0,0,0,0,40,0,0
30,2,79712,13,1,3,1,4,0,0,0,40,0,0
54,1,154785,13,2,1,0,0,0,0,0,50,0,0
33,2,182423,8,2,4,4,1,0,0,0,40,0,0
34,2,118584,13,0,1,0,0,1,0,0,40,0,0
45,2,197418,12,2,0,0,0,1,0,0,48,0,0
21,2,253190,8,0,4,3,0,0,0,0,40,0,0
25,2,192273,13,1,3,1,0,0,0,0,40,0,0
38,2,129573,8,1,10,1,0,0,0,0,41,0,0
17,2,173807,6,0,10,3,0,1,0,0,15,0,0
35,2,217893,8,2,5,0,0,1,0,0,30,0,0
38,2,102938,13,1,10,1,0,0,0,0,40,0,0
48,4,407495,10,1,11,1,0,0,0,0,56,0,1
25,2,50053,8,0,4,0,1,0,0,0,40,28,0
57,2,233382,14,0,1,0,0,0,0,0,40,1,0
32,2,270968,13,2,1,0,0,1,0,0,50,0,1
39,4,272166,13,4,3,0,1,0,0,0,30,0,0
23,2,199915,13,0,0,3,0,1,0,0,35,0,0
21,2,305781,8,0,2,4,0,0,0,0,45,0,0
47,2,107682,8,2,0,4,0,1,0,0,48,0,0
25,2,188507,3,0,8,5,0,1,0,0,40,21,0
41,3,197069,12,3,0,0,1,0,4650,0,40,0,0
19,2,177839,8,0,4,3,0,1,0,0,15,0,0
24,2,77665,8,0,10,0,0,0,0,0,42,0,0
57,2,127728,13,1,1,1,0,0,15024,0,50,0,1
32,2,106742,8,1,6,1,0,0,0,0,40,0,0
28,1,192838,11,1,10,1,0,0,0,0,45,0,0
40,2,79531,13,1,1,1,0,0,0,0,75,0,1
21,0,337766,12,0,3,3,0,0,0,0,20,0,0
45,1,33234,13,1,5,1,0,0,0,0,40,0,1
55,2,176904,5,1,6,1,0,0,0,0,50,0,0
42,2,172148,12,1,0,1,1,0,0,0,40,0,0
